,Time,,,Q_Categ,A_Categ,Check
13374,January,29,2018,,Books & Literature,0.519999981
13375,January,29,2018,,Jobs & Education,0.699999988
13376,January,29,2018,,,0
13377,January,29,2018,,Books & Literature,0.550000012
13378,January,29,2018,,Jobs & Education,0.5
13379,January,29,2018,Hobbies & Leisure,,0.5
13380,January,29,2018,,Arts & Entertainment,0.600000024
13381,January,29,2018,,,0
13382,January,29,2018,,,0
13383,January,29,2018,,,0
13384,January,29,2018,,,0
13385,January,29,2018,Jobs & Education,,0.550000012
13386,January,29,2018,,People & Society,0.540000021
13387,January,29,2018,Reference,Arts & Entertainment,1.149999976
13388,January,29,2018,,Sports,0.620000005
13389,January,29,2018,,,0
13390,January,29,2018,Health,Shopping,1.339999974
13391,January,29,2018,,Shopping,0.560000002
13392,January,29,2018,,,0
13393,January,29,2018,,Jobs & Education,0.680000007
13394,January,29,2018,Jobs & Education,People & Society,1.430000007
13395,January,29,2018,,,0
13396,January,29,2018,Jobs & Education,,0.529999971
13397,January,29,2018,Jobs & Education,Arts & Entertainment,1.039999962
13398,January,29,2018,People & Society,Shopping,1.139999986
13399,January,29,2018,Jobs & Education,Autos & Vehicles,1.530000031
13400,January,29,2018,,,0
13401,January,29,2018,,,0
13402,January,29,2018,,Books & Literature,0.540000021
13403,January,29,2018,,People & Society,0.720000029
13404,January,29,2018,,,0
13405,January,29,2018,,Jobs & Education,0.639999986
13406,January,29,2018,Arts & Entertainment,,0.579999983
13407,January,29,2018,,,0
13408,January,29,2018,,,0
13409,January,29,2018,Arts & Entertainment,,0.600000024
13410,January,29,2018,,,0
13411,January,29,2018,Jobs & Education,,0.550000012
13412,January,29,2018,,,0
13413,January,29,2018,Health,Health,1.720000029
13414,January,29,2018,,,0
13415,January,29,2018,,,0
13416,January,29,2018,,,0
13417,January,29,2018,Jobs & Education,Books & Literature,1.089999974
13418,January,29,2018,Food & Drink,Books & Literature,1.370000005
13419,January,29,2018,,,0
13420,January,29,2018,,,0
13421,January,29,2018,,Arts & Entertainment,0.50999999
13422,January,29,2018,,,0
13423,January,29,2018,,,0
13424,January,28,2018,,Arts & Entertainment,0.639999986
13425,January,28,2018,,,0
13426,January,28,2018,Jobs & Education,Food & Drink,1.350000024
13427,January,28,2018,,Food & Drink,0.560000002
13428,January,28,2018,Food & Drink,Food & Drink,1.430000007
13429,January,28,2018,,,0
13430,January,28,2018,,Books & Literature,0.569999993
13431,January,28,2018,Business & Industrial,,0.589999974
13432,January,28,2018,,Home & Garden,0.50999999
13433,January,28,2018,,Jobs & Education,0.810000002
13434,January,28,2018,,,0
13435,January,28,2018,Jobs & Education,,0.50999999
13436,January,28,2018,,,0
13437,January,28,2018,,,0
13438,January,28,2018,Jobs & Education,,0.579999983
13439,January,28,2018,,People & Society,0.75999999
13440,January,28,2018,,,0
13441,January,28,2018,,Health,0.790000021
13442,January,28,2018,Computers & Electronics,,0.5
13443,January,28,2018,,Arts & Entertainment,0.920000017
13444,January,28,2018,,,0
13445,January,28,2018,,Arts & Entertainment,0.620000005
13446,January,28,2018,,,0
13447,January,28,2018,,Health,0.629999995
13448,January,28,2018,,Arts & Entertainment,0.560000002
13449,January,28,2018,,,0
13450,January,28,2018,,,0
13451,January,28,2018,,,0
13452,January,28,2018,,,0
13453,January,28,2018,,,0
13454,January,28,2018,,,0
13455,January,28,2018,,,0
13456,January,28,2018,,,0
13457,January,28,2018,,,0
13458,January,28,2018,,,0
13459,January,28,2018,,,0
13460,January,28,2018,,,0
13461,January,28,2018,,,0
13462,January,28,2018,,,0
13463,January,28,2018,Health,,0.959999979
13464,January,28,2018,,,0
13465,January,28,2018,,Food & Drink,0.610000014
13466,January,28,2018,,,0
13467,January,28,2018,,,0
13468,January,28,2018,,,0
13469,January,28,2018,,,0
13470,January,28,2018,,,0
13471,January,28,2018,,Arts & Entertainment,0.680000007
13472,January,28,2018,Jobs & Education,,0.959999979
13473,January,27,2018,,,0
13474,January,27,2018,,,0
13475,January,27,2018,,Food & Drink,0.730000019
13476,January,27,2018,,,0
13477,January,27,2018,,,0
13478,January,27,2018,,,0
13479,January,27,2018,,Food & Drink,0.529999971
13480,January,27,2018,,Food & Drink,0.899999976
13481,January,27,2018,,Books & Literature,0.769999981
13482,January,27,2018,,,0
13483,January,27,2018,,,0
13484,January,27,2018,,Arts & Entertainment,0.600000024
13485,January,27,2018,,,0
13486,January,27,2018,,,0
13487,January,27,2018,,,0
13488,January,27,2018,,Books & Literature,0.579999983
13489,January,27,2018,Autos & Vehicles,,0.699999988
13490,January,27,2018,,,0
13491,January,27,2018,,,0
13492,January,27,2018,,,0
13493,January,27,2018,,,0
13494,January,27,2018,,Jobs & Education,0.540000021
13495,January,27,2018,Arts & Entertainment,,0.699999988
13496,January,27,2018,,Jobs & Education,0.680000007
13497,January,27,2018,,,0
13498,January,27,2018,,,0
13499,January,27,2018,,,0
13500,January,27,2018,,,0
13501,January,27,2018,,,0
13502,January,27,2018,,,0
13503,January,27,2018,,,0
13504,January,27,2018,,,0
13505,January,27,2018,,,0
13506,January,27,2018,,,0
13507,January,27,2018,,,0
13508,January,27,2018,,,0
13509,January,27,2018,,,0
13510,January,27,2018,,,0
13511,January,27,2018,,,0
13512,January,27,2018,,,0
13513,January,27,2018,,,0
13514,January,27,2018,,,0
13515,January,27,2018,,,0
13516,January,27,2018,,,0
13517,January,27,2018,,,0
13518,January,27,2018,,,0
13519,January,27,2018,,,0
13520,January,27,2018,,,0
13521,January,27,2018,,,0
13522,January,27,2018,,,0
13523,January,27,2018,,,0
13524,January,27,2018,,,0
13525,January,27,2018,,,0
13526,January,27,2018,,,0
13527,January,27,2018,,,0
13528,January,26,2018,,,0
13529,January,26,2018,,,0
13530,January,26,2018,,,0
13531,January,26,2018,,,0
13532,January,26,2018,,,0
13533,January,26,2018,,,0
13534,January,26,2018,,,0
13535,January,26,2018,,,0
13536,January,26,2018,,,0
13537,January,26,2018,,,0
13538,January,26,2018,,,0
13539,January,26,2018,,,0
13540,January,26,2018,,,0
13541,January,26,2018,,,0
13542,January,26,2018,,,0
13543,January,26,2018,,,0
13544,January,26,2018,,,0
13545,January,26,2018,,,0
13546,January,26,2018,,,0
13547,January,26,2018,,,0
13548,January,26,2018,,,0
13549,January,26,2018,,,0
13550,January,26,2018,,,0
13551,January,26,2018,,,0
13552,January,26,2018,,,0
13553,January,26,2018,,,0
13554,January,26,2018,,,0
13555,January,26,2018,,,0
13556,January,26,2018,,,0
13557,January,26,2018,,,0
13558,January,26,2018,,,0
13559,January,26,2018,,,0
13560,January,26,2018,,,0
13561,January,26,2018,,,0
13562,January,26,2018,,,0
13563,January,26,2018,,,0
13564,January,26,2018,,,0
13565,January,26,2018,,,0
13566,January,26,2018,,,0
13567,January,26,2018,,,0
13568,January,26,2018,,,0
13569,January,26,2018,,,0
13570,January,26,2018,,,0
13571,January,26,2018,,,0
13572,January,26,2018,,,0
13573,January,26,2018,,,0
13574,January,26,2018,,,0
13575,January,26,2018,,,0
13576,January,26,2018,,,0
13577,January,26,2018,,,0
13578,January,26,2018,,,0
13579,January,26,2018,,,0
13580,January,26,2018,,,0
13581,January,26,2018,,,0
13582,January,26,2018,,,0
13583,January,26,2018,,,0
13584,January,26,2018,,,0
13585,January,26,2018,,,0
13586,January,26,2018,,Food & Drink,0.629999995
13587,January,26,2018,,,0
13588,January,26,2018,,,0
13589,January,26,2018,,,0
13590,January,26,2018,,,0
13591,January,26,2018,,Reference,0.709999979
13592,January,26,2018,,,0
13593,January,26,2018,,,0
13594,January,26,2018,,,0
13595,January,26,2018,,,0
13596,January,26,2018,,,0
13597,January,26,2018,,,0
13598,January,25,2018,,,0
13599,January,25,2018,,,0
13600,January,25,2018,,,0
13601,January,25,2018,,,0
13602,January,25,2018,,,0
13603,January,25,2018,,,0
13604,January,25,2018,,,0
13605,January,25,2018,,,0
13606,January,25,2018,,,0
13607,January,25,2018,,,0
13608,January,25,2018,,,0
13609,January,25,2018,,,0
13610,January,25,2018,,,0
13611,January,25,2018,,,0
13612,January,25,2018,,,0
13613,January,25,2018,,,0
13614,January,25,2018,,,0
13615,January,25,2018,,,0
13616,January,25,2018,,,0
13617,January,25,2018,,,0
13618,January,25,2018,,,0
13619,January,25,2018,Jobs & Education,,0.560000002
13620,January,25,2018,,,0
13621,January,25,2018,,,0
13622,January,25,2018,,,0
13623,January,25,2018,,,0
13624,January,25,2018,,,0
13625,January,25,2018,,,0
13626,January,25,2018,,,0
13627,January,25,2018,,,0
13628,January,25,2018,,,0
13629,January,25,2018,,,0
13630,January,25,2018,,,0
13631,January,25,2018,,,0
13632,January,25,2018,,,0
13633,January,25,2018,,,0
13634,January,25,2018,,,0
13635,January,25,2018,,,0
13636,January,25,2018,,,0
13637,January,25,2018,,,0
13638,January,25,2018,,,0
13639,January,25,2018,,,0
13640,January,25,2018,,,0
13641,January,25,2018,,,0
13642,January,25,2018,,,0
13643,January,25,2018,,,0
13644,January,25,2018,,,0
13645,January,25,2018,,,0
13646,January,25,2018,,,0
13647,January,25,2018,,,0
13648,January,25,2018,,,0
13649,January,25,2018,,,0
13650,January,25,2018,,,0
13651,January,25,2018,,,0
13652,January,25,2018,,,0
13653,January,25,2018,,,0
13654,January,25,2018,,,0
13655,January,25,2018,,,0
13656,January,25,2018,,,0
13657,January,25,2018,,,0
13658,January,25,2018,,,0
13659,January,25,2018,,,0
13660,January,25,2018,,,0
13661,January,25,2018,,,0
13662,January,25,2018,,,0
13663,January,25,2018,,,0
13664,January,25,2018,,,0
13665,January,25,2018,,,0
13666,January,25,2018,,,0
13667,January,25,2018,,,0
13668,January,25,2018,,,0
13669,January,25,2018,,,0
13670,January,25,2018,,,0
13671,January,25,2018,,,0
13672,January,25,2018,,,0
13673,January,25,2018,,,0
13674,January,25,2018,,,0
13675,January,25,2018,,,0
13676,January,25,2018,,,0
13677,January,25,2018,,,0
13678,January,25,2018,,,0
13679,January,25,2018,,,0
13680,January,25,2018,,,0
13681,January,25,2018,,,0
13682,January,25,2018,,,0
13683,January,24,2018,,,0
13684,January,24,2018,,,0
13685,January,24,2018,,,0
13686,January,24,2018,,,0
13687,January,24,2018,,,0
13688,January,24,2018,,,0
13689,January,24,2018,,,0
13690,January,24,2018,,,0
13691,January,24,2018,,,0
13692,January,24,2018,,,0
13693,January,24,2018,,,0
13694,January,24,2018,,,0
13695,January,24,2018,,,0
13696,January,24,2018,,,0
13697,January,24,2018,,,0
13698,January,24,2018,,,0
13699,January,24,2018,,,0
13700,January,24,2018,,,0
13701,January,24,2018,,,0
13702,January,24,2018,,,0
13703,January,24,2018,,,0
13704,January,24,2018,,,0
13705,January,24,2018,,,0
13706,January,24,2018,,,0
13707,January,24,2018,,,0
13708,January,24,2018,,,0
13709,January,24,2018,,,0
13710,January,24,2018,,,0
13711,January,24,2018,,,0
13712,January,24,2018,,,0
13713,January,24,2018,,,0
13714,January,24,2018,,,0
13715,January,24,2018,,,0
13716,January,24,2018,,,0
13717,January,24,2018,,,0
13718,January,24,2018,,,0
13719,January,24,2018,,,0
13720,January,24,2018,,,0
13721,January,24,2018,,,0
13722,January,24,2018,,,0
13723,January,24,2018,,,0
13724,January,24,2018,,,0
13725,January,24,2018,,,0
13726,January,24,2018,,,0
13727,January,24,2018,,,0
13728,January,24,2018,,,0
13729,January,24,2018,,,0
13730,January,24,2018,,,0
13731,January,24,2018,,,0
13732,January,24,2018,,,0
13733,January,24,2018,,,0
13734,January,24,2018,,,0
13735,January,24,2018,,,0
13736,January,24,2018,,,0
13737,January,24,2018,,,0
13738,January,24,2018,Arts & Entertainment,,0.5
13739,January,24,2018,Sports,Books & Literature,1.159999967
13740,January,24,2018,,Jobs & Education,0.709999979
13741,January,24,2018,,,0
13742,January,24,2018,,Food & Drink,0.839999974
13743,January,24,2018,,Reference,0.560000002
13744,January,24,2018,,,0
13745,January,24,2018,,Food & Drink,0.889999986
13746,January,24,2018,,Food & Drink,0.74000001
13747,January,24,2018,,,0
13748,January,24,2018,,Food & Drink,0.629999995
13749,January,24,2018,,Books & Literature,0.540000021
13750,January,24,2018,,,0
13751,January,24,2018,,,0
13752,January,24,2018,,Books & Literature,0.819999993
13753,January,24,2018,,,0
13754,January,24,2018,,,0
13755,January,24,2018,,Books & Literature,0.75
13756,January,24,2018,,,0
13757,January,24,2018,,,0
13758,January,24,2018,,,0
13759,January,24,2018,,People & Society,0.660000026
13760,January,24,2018,,Autos & Vehicles,0.74000001
13761,January,24,2018,,,0
13762,January,24,2018,,,0
13763,January,24,2018,,,0
13764,January,24,2018,,Online Communities,0.560000002
13765,January,24,2018,,,0
13766,January,24,2018,Jobs & Education,,0.660000026
13767,January,24,2018,,,0
13768,January,24,2018,,Books & Literature,0.600000024
13769,January,24,2018,,Books & Literature,0.620000005
13770,January,24,2018,,,0
13771,January,24,2018,,,0
13772,January,24,2018,Jobs & Education,,0.800000012
13773,January,24,2018,,Jobs & Education,0.550000012
13774,January,24,2018,Jobs & Education,,0.660000026
13775,January,24,2018,,People & Society,0.550000012
13776,January,24,2018,,Books & Literature,0.75999999
13777,January,24,2018,Jobs & Education,,0.930000007
13778,January,24,2018,Jobs & Education,,0.569999993
13779,January,23,2018,,,0
13780,January,23,2018,,,0
13781,January,23,2018,,Books & Literature,0.730000019
13782,January,23,2018,,Arts & Entertainment,0.579999983
13783,January,23,2018,,,0
13784,January,23,2018,,,0
13785,January,23,2018,,,0
13786,January,23,2018,,,0
13787,January,23,2018,,,0
13788,January,23,2018,,,0
13789,January,23,2018,,,0
13790,January,23,2018,Jobs & Education,,0.600000024
13791,January,23,2018,Health,Health,1.209999979
13792,January,23,2018,Business & Industrial,Jobs & Education,1.069999993
13793,January,23,2018,,,0
13794,January,23,2018,,Finance,0.5
13795,January,23,2018,,Books & Literature,0.579999983
13796,January,23,2018,,,0
13797,January,23,2018,,,0
13798,January,23,2018,Reference,,0.709999979
13799,January,23,2018,,,0
13800,January,23,2018,,,0
13801,January,23,2018,,,0
13802,January,23,2018,,,0
13803,January,23,2018,Jobs & Education,Jobs & Education,1.129999995
13804,January,23,2018,Jobs & Education,,0.519999981
13805,January,23,2018,,Books & Literature,0.810000002
13806,January,23,2018,Jobs & Education,,0.610000014
13807,January,23,2018,Internet & Telecom,Food & Drink,1.149999976
13808,January,23,2018,,Books & Literature,0.620000005
13809,January,23,2018,,Food & Drink,0.74000001
13810,January,23,2018,Jobs & Education,,0.550000012
13811,January,23,2018,,Food & Drink,0.769999981
13812,January,23,2018,Finance,Jobs & Education,1.079999983
13813,January,23,2018,,,0
13814,January,23,2018,,,0
13815,January,23,2018,,Books & Literature,0.529999971
13816,January,23,2018,Arts & Entertainment,Books & Literature,1.210000038
13817,January,23,2018,,,0
13818,January,23,2018,Jobs & Education,Jobs & Education,1.120000005
13819,January,23,2018,,,0
13820,January,23,2018,Arts & Entertainment,,0.629999995
13821,January,23,2018,,Books & Literature,0.800000012
13822,January,23,2018,,,0
13823,January,23,2018,,Books & Literature,0.75999999
13824,January,23,2018,Jobs & Education,Jobs & Education,1.24000001
13825,January,23,2018,,,0
13826,January,23,2018,,Arts & Entertainment,0.5
13827,January,23,2018,Jobs & Education,Books & Literature,1.629999995
13828,January,23,2018,,,0
13829,January,23,2018,Arts & Entertainment,Books & Literature,1.149999976
13830,January,23,2018,Jobs & Education,,0.540000021
13831,January,23,2018,,,0
13832,January,23,2018,,People & Society,0.540000021
13833,January,23,2018,,Books & Literature,0.680000007
13834,January,23,2018,,Arts & Entertainment,0.680000007
13835,January,23,2018,,,0
13836,January,23,2018,,Books & Literature,0.74000001
13837,January,23,2018,,Books & Literature,0.519999981
13838,January,23,2018,,Arts & Entertainment,0.5
13839,January,23,2018,,Arts & Entertainment,0.639999986
13840,January,23,2018,,Health,0.720000029
13841,January,23,2018,,Arts & Entertainment,0.74000001
13842,January,23,2018,,Arts & Entertainment,0.660000026
13843,January,23,2018,,,0
13844,January,23,2018,,Finance,0.569999993
13845,January,23,2018,Arts & Entertainment,,0.639999986
13846,January,23,2018,,Arts & Entertainment,0.610000014
